time,target,master_offset,freq,path_delay
1736661186,0.5004768371582031,-1324694,-1121645,844021
1736661187,0.5002062320709229,-138179,-332539,844021
1736661188,0.500053882598877,158460,-77353,978286
1736661191,0.5004093647003174,-1276920,-1031123,1558842
1736661192,0.5003230571746826,-463741,-601020,1558842
1736661193,0.5001566410064697,-1831,-278232,1726115
1736661195,0.5000560283660889,5772,-137805,1726115
1736661199,0.5000245571136475,-180693,-59127,1087664
1736661200,0.500035285949707,-135299,-67941,1087664
1736661203,0.5002408027648926,-1027194,-657041,1053106
1736661204,0.5002081394195557,-448557,-386562,1053106
1736661205,0.5000433921813965,21779,-50793,1011729
1736661206,0.5000553131103516,-47370,-113408,1126948
1736661208,0.5000383853912354,-62519,-91669,1192394
1736661209,0.5000288486480713,-2670,-50576,1192394
1736661212,0.5008649826049805,-3020875,-2202390,1445616
1736661213,0.5003960132598877,-551964,-639742,1192394
1736661214,0.5000760555267334,157323,-96044,1083848
1736661221,0.5000500679016113,-160440,-109117,833195
1736661224,0.500032901763916,-107679,-78417,926171
1736661227,0.5000016689300537,-64853,-17518,926171
1736661228,0.5001757144927979,-411077,-383198,1019082
1736661230,0.5000436305999756,-67894,-103957,956224
1736661231,0.5000343322753906,-4989,-61420,1000751
1736661234,0.5000238418579102,-41959,-57919,1052038
1736661238,0.500225305557251,-921003,-602131,1018250
1736661239,0.5002062320709229,-431018,-388447,1018250
1736661240,0.5000624656677246,-6227,-92961,982689
1736661243,0.5000107288360596,-21670,-36543,1018250
1736661245,0.50010085105896,-243637,-229506,1018250
1736661248,0.500319242477417,-1080292,-807179,1049575
1736661249,0.5002174377441406,-340596,-391571,1218213
1736661250,0.5001306533813477,-90802,-243956,1218213
1736661252,0.5005567073822021,-1945168,-1448735,1348383
1736661253,0.5003542900085449,-538515,-625632,1348383
1736661255,0.5003082752227783,-811986,-757873,1640559
1736661256,0.5001766681671143,-117098,-306581,1580061
1736661260,0.5000250339508057,-33420,-51739,1443370
1736661261,0.5000708103179932,-119180,-147525,1679104
1736661270,0.5002803802490234,-1008977,-710448,1174717
1736661271,0.5001635551452637,-279018,-283182,1174717
1736661273,0.5002005100250244,-612671,-501771,1417554
1736661274,0.500075101852417,-36074,-108976,1290322
1736661275,0.5001647472381592,-266766,-350490,1482898
1736661276,0.5000185966491699,163344,-410,1482898
1736661286,0.5000789165496826,-265912,-181892,1107528
1736661287,0.5000946521759033,-190538,-186292,1107528
1736661288,0.5000414848327637,-15198,-68113,1115301
1736661289,0.5000104904174805,45172,-12302,1115301
1736661292,0.5000112056732178,-83939,-39929,1083512
1736661293,0.5000171661376953,-49090,-30262,1083512
1736661294,0.5000295639038086,-62502,-58401,1083512
1736661296,0.5000088214874268,-29888,-22057,1151088
1736661297,0.5001070499420166,-229888,-231023,1301993
